machine_id,Air temperature [K],temp_diff,Rotational speed [rpm],Torque [Nm],power_kw,Tool wear [min]
2,0.3281249999999958,0.3000000000000057,0.9748133079949683,0.46524064171123,0.6193047065781703,0.3348701771414717
2,0.3437499999999994,0.3000000000000057,0.7751398517170315,0.928698752228164,0.9830151533097774,0.3445765590876013
3,0.3437499999999994,0.2666666666666654,0.8506196300955545,0.5828877005347594,0.6770575374402449,0.3591361320067957
1,0.3437499999999994,0.3000000000000057,0.8136827172720219,0.6007130124777184,0.6674633383148116,0.3688425139529253
3,0.3437499999999994,0.3000000000000057,0.8591847113299969,0.6595365418894831,0.7738034973025356,0.3785488958990549
2,0.3437499999999994,0.333333333333327,0.7456973849736359,0.966131907308378,0.9837943643755126,0.3882552778451846
1,0.3437499999999994,0.333333333333327,0.7537271486309256,0.7914438502673796,0.8145908965996038,0.3979616597913142
2,0.3437499999999994,0.333333333333327,0.7810283450657105,0.6345811051693405,0.6767982347611791,0.4222276146566382
4,0.3593749999999941,0.3000000000000057,0.8163593051577852,0.6951871657754011,0.7749762229867524,0.4367871875758326
4,0.3593749999999941,0.3333333333333459,0.744091432242178,1.0,1.0,0.4464935695219623
2,0.3437499999999994,0.333333333333327,0.8222477985064642,0.6934046345811051,0.7785647635804567,0.4561999514680919
2,0.3593749999999941,0.3000000000000057,0.7810283450657105,0.8484848484848485,0.9049324711975314,0.4659063334142215
4,0.3281249999999958,0.3000000000000057,0.74248547951072,0.910873440285205,0.9235305975206756,0.4756127153603511
4,0.3281249999999958,0.3000000000000057,0.7376676213163462,0.9518716577540106,0.9588361557582982,0.4853190973064807
5,0.3593749999999941,0.3000000000000057,0.7392735740478041,1.0,1.0,0.4950254792526103
5,0.3593749999999941,0.3000000000000057,0.6900243569497607,1.0,1.0,0.5047318611987399
5,0.3593749999999941,0.2666666666666843,0.93466448970852,0.4777183600713012,0.6097235377381172,0.5192914341179343
5,0.3593749999999941,0.2666666666666843,0.8249243863922275,0.696969696969697,0.7851150880410778,0.528997816064064
3,0.3593749999999941,0.3000000000000057,0.8051176360375796,0.6737967914438502,0.740787360206212,0.5435573889832584
2,0.3749999999999978,0.2666666666666654,0.7071545194186454,0.925133689839572,0.8933550626372334,0.553263770929388
2,0.3749999999999978,0.3000000000000057,1.0,0.3725490196078431,0.5136199709450698,0.5678233438485825
2,0.3906250000000014,0.2999999999999867,0.7612215947110627,0.948306595365419,0.9857463011254648,0.5823829167677769
4,0.3749999999999978,0.333333333333327,0.8136827172720219,0.6827094474153297,0.7585710936930943,0.5920892987139065
4,0.3593749999999941,0.3333333333333459,0.870961698027355,0.5811051693404635,0.6911289426223113,0.6017956806600361
5,0.3593749999999941,0.3000000000000057,0.8094001766548008,0.6631016042780749,0.7329066436082737,0.6115020626061657
1,0.3593749999999941,0.3000000000000057,0.8313481973180593,0.7611408199643495,0.8640786174450245,0.6212084445522953
3,0.3437499999999994,0.333333333333327,0.964642274029068,0.463458110516934,0.6104949306326243,0.6309148264984249
2,0.3437499999999994,0.3000000000000057,0.7933406493402214,0.6702317290552585,0.7260891982973587,0.6406212084445545
5,0.3593749999999941,0.3000000000000057,0.7740692165627261,1.0,1.0,0.6503275903906842
2,0.3437499999999994,0.3000000000000057,0.7339203982762776,0.9001782531194296,0.9021583234400892,0.6600339723368138
1,0.3281249999999958,0.3333333333333459,0.8490136773640966,0.6363636363636364,0.7377773642833885,0.6697403542829434
3,0.3281249999999958,0.3000000000000057,0.8110061293862587,0.7094474153297682,0.7856871175692681,0.6842999272021378
5,0.3281249999999958,0.3000000000000057,0.7355263510077357,0.9554367201426024,0.959633609223566,0.6940063091482674
5,0.3125000000000011,0.333333333333327,0.7788870747571,0.7094474153297682,0.7545707960813763,0.703712691094397
1,0.3281249999999958,0.3000000000000057,0.7183961885388509,0.8467023172905526,0.8306155415601605,0.7134190730405267
2,0.3125000000000011,0.3666666666666673,0.674500147212334,1.0,0.948969623668419,0.7376850279058507
1,0.2968749999999975,0.3666666666666673,0.8688204277187445,0.5971479500891266,0.7084631312635769,0.7473914098519803
2,0.3125000000000011,0.333333333333327,0.7339203982762776,0.9893048128342246,0.9914809297212862,0.7716573647173044
3,0.3125000000000011,0.3666666666666673,0.8623966167929127,0.5597147950089126,0.6591421980710226,0.781363746663434
2,0.2968749999999975,0.333333333333327,0.8217124809293116,0.8467023172905526,0.950070682783045,0.7910701286095636
1,0.3125000000000011,0.3666666666666673,0.7981585075345952,0.6862745098039216,0.7479839868216908,0.805629701528758
3,0.3125000000000011,0.3666666666666673,0.7713926286769629,0.6452762923351159,0.6797144126292654,0.8201892744479524
1,0.3125000000000011,0.4333333333333289,0.9234228205883144,0.4741532976827095,0.5978946446699814,0.8347488473671468
2,0.3281249999999958,0.4333333333333289,0.7323144455448197,0.841354723707665,0.8413603148846645,0.8493084202863412
1,0.3281249999999958,0.4333333333333289,0.8168946227349378,0.6755793226381461,0.7536117670773943,0.8590148022324708
1,0.3281249999999958,0.4000000000000075,0.8254597039693802,0.6987522281639929,0.7876338422050685,0.8687211841786004
3,0.3281249999999958,0.4000000000000075,0.8591847113299969,0.5543672014260249,0.6504132098948339,0.8784275661247302
5,0.3281249999999958,0.4000000000000075,0.7521211958994677,0.9162210338680926,0.9410081193011232,0.8881339480708598
4,0.3281249999999958,0.4000000000000075,0.9100398811594982,0.5971479500891266,0.7420747524017748,0.8978403300169894
1,0.3281249999999958,0.4000000000000075,0.7708573110998103,0.696969696969697,0.7336571880461727,0.9123999029361838
1,0.3281249999999958,0.4000000000000075,0.7034072963785769,0.9358288770053476,0.8988942369523518,0.9366658578015078
2,0.3281249999999958,0.3666666666666673,0.8104708118091061,0.7468805704099821,0.8265970015489099,0.9512254307207022
4,0.3281249999999958,0.3666666666666673,0.749979925590857,0.8377896613190731,0.8580052014293182,0.9609318126668318
4,0.3437499999999994,0.3666666666666673,0.8757795562217289,0.5329768270944741,0.6373946517714868,0.9754913855860262
5,0.3437499999999994,0.3666666666666673,0.8581140761756916,0.6042780748663101,0.7080878590446272,0.9851977675321558
2,0.3593749999999941,0.3000000000000057,0.7960172372259846,0.9376114081996436,1.0,0.9949041494782856
1,0.3437499999999994,0.333333333333327,0.7601509595567574,0.8966131907308377,0.9307011635653936,1.0
1,0.3437499999999994,0.333333333333327,0.845266454324028,0.6470588235294117,0.7468659883360703,1.0
1,0.3437499999999994,0.333333333333327,0.7944112844945267,0.7219251336898396,0.7831462119201312,1.0
1,0.3437499999999994,0.333333333333327,0.744091432242178,0.8787878787878787,0.8929263662482251,1.0
5,0.3437499999999994,0.3000000000000057,0.740879526779262,0.9554367201426024,0.9666178421873473,1.0
2,0.3281249999999958,0.3000000000000057,0.7376676213163462,0.8983957219251336,0.904968955996596,1.0
5,0.3281249999999958,0.3000000000000057,0.7735338989855735,0.805704099821747,0.8510600593216773,1.0
3,0.3281249999999958,0.2666666666666654,0.7735338989855735,0.7754010695187166,0.8190511632852425,1.0
3,0.3281249999999958,0.2666666666666654,0.8077942239233429,0.7023172905525846,0.7747104051649967,0.0
3,0.3281249999999958,0.2666666666666654,0.7676454056368944,0.8342245989304812,0.8744780882069533,0.0097063819461296
5,0.3281249999999958,0.2666666666666654,1.0,0.4260249554367201,0.5845425112409015,0.0194127638922592
1,0.3437499999999994,0.2000000000000037,0.8838093198790186,0.499108734402852,0.6023640325553862,0.0291191458383888
1,0.3281249999999958,0.2000000000000037,0.7847755681057791,0.7361853832442067,0.7889290525718591,0.0388255277845184
3,0.3125000000000011,0.2000000000000037,0.7917346966087635,0.7254901960784315,0.784361937546103,0.048531909730648
2,0.3125000000000011,0.2333333333333251,0.7542624662080782,0.8270944741532976,0.8518887854718573,0.0582382916767776
3,0.3281249999999958,0.2000000000000037,0.8961216241535295,0.5026737967914439,0.6151180758855155,0.0679446736229073
4,0.3125000000000011,0.2666666666666654,0.698589438184203,1.0,1.0,0.0825042465421017
3,0.3281249999999958,0.233333333333344,0.9394823479028938,0.4705882352941176,0.6037191822349259,0.0922106284882313
2,0.3281249999999958,0.2666666666666654,0.7895934263001528,0.6898395721925134,0.74380126521465,0.1067702014074257
2,0.3281249999999958,0.2666666666666654,0.7505152431680097,0.8502673796791445,0.8714055469143047,0.1164765833535553
4,0.3281249999999958,0.233333333333344,0.7547977837852309,0.7664884135472371,0.7900262026008711,0.1261829652996849
2,0.3281249999999958,0.2666666666666654,0.7687160407911997,0.7450980392156862,0.7821402738887805,0.1358893472458146
3,0.3437499999999994,0.2666666666666654,0.7419501619335673,0.75222816399287,0.762130967658962,0.1455957291919442
3,0.3437499999999994,0.3000000000000057,0.9335938545542146,0.4705882352941176,0.5999351873605191,0.1601553021111386
4,0.3281249999999958,0.2666666666666654,0.7456973849736359,0.8627450980392156,0.8785174766748121,0.1698616840572682
4,0.3437499999999994,0.2666666666666654,0.7612215947110627,0.8092691622103386,0.8412195878025583,0.1795680660033978
3,0.3281249999999958,0.2666666666666654,0.9855196595380212,0.4064171122994652,0.5469436227763655,0.1941276389225923
2,0.3437499999999994,0.3000000000000057,0.7671100880597418,0.6720142602495544,0.7039494404078794,0.2038340208687219
2,0.3437499999999994,0.2666666666666654,0.698589438184203,1.0,1.0,0.2135404028148515
3,0.3437499999999994,0.3000000000000057,0.8019057305746637,0.7040998217468806,0.7710150162311751,0.2280999757340459
2,0.3437499999999994,0.2666666666666654,0.9485827467144888,0.46524064171123,0.6026402746054462,0.2523659305993699
4,0.3281249999999958,0.2666666666666654,0.7392735740478041,0.7575757575757576,0.7647800246767545,0.2620723125454995
2,0.3437499999999994,0.2666666666666654,0.7564037365166888,0.6862745098039216,0.7088540398249825,0.276631885464694
4,0.3281249999999958,0.2666666666666654,0.7430207970878727,0.948306595365419,0.9621771209297788,0.2863382674108236
4,0.3281249999999958,0.3333333333333459,0.8731029683359657,0.6310160427807486,0.7523347991101358,0.3106042222761476
5,0.3437499999999994,0.3000000000000057,0.8136827172720219,0.7379679144385026,0.8199697984045458,0.3251637951953421
1,0.3437499999999994,0.2666666666666654,0.8083295415004955,0.8092691622103386,0.8932781839534902,0.3494297500606661
4,0.3281249999999958,0.3000000000000057,0.7312438103905144,0.8859180035650625,0.8846286805181207,0.3591361320067957
1,0.3593749999999941,0.233333333333344,0.987660929846632,0.4081996434937611,0.5505360724556836,0.3688425139529253
2,0.3437499999999994,0.2666666666666654,0.7949466020716793,0.7967914438502675,0.8649438283942689,0.3785488958990549
1,0.3437499999999994,0.2666666666666654,0.8008350954203585,0.7023172905525846,0.7680362929932638,0.3882552778451846
1,0.3437499999999994,0.2333333333333251,0.7858462032600844,0.75222816399287,0.8072209671885687,0.402814850764379
1,0.3281249999999958,0.2666666666666654,0.993549423195311,0.4046345811051693,0.5489815594098271,0.4173744236835734
1,0.3281249999999958,0.2666666666666654,0.8672144749872865,0.607843137254902,0.7198190249724117,0.4319339966027678
5,0.3437499999999994,0.2666666666666654,0.7542624662080782,0.7985739750445632,0.8225133101107588,0.4416403785488975
1,0.3437499999999994,0.2666666666666654,0.751585878322315,0.8805704099821746,0.9037493212850104,0.4513467604950271
2,0.3281249999999958,0.2666666666666654,0.7226787291560721,0.9144385026737968,0.9024124140050028,0.4659063334142215
4,0.3281249999999958,0.2666666666666654,0.8233184336607696,0.6773618538324421,0.7615419987597775,0.4756127153603511
5,0.3281249999999958,0.2666666666666654,0.7901287438773055,0.5828877005347594,0.6289093299319077,0.4901722882795455
5,0.3281249999999958,0.233333333333344,0.7301731752362092,0.9233511586452762,0.9206574195943436,0.5047318611987399
1,0.3281249999999958,0.233333333333344,0.8468724070554859,0.8110516934046346,0.9379329719513986,0.5192914341179343
5,0.3125000000000011,0.2333333333333251,0.7216080940017668,1.0,0.9853866652489718,0.5338510070371288
4,0.3125000000000011,0.2333333333333251,0.7762104868713368,0.82174688057041,0.871009426238747,0.5435573889832584
1,0.2968749999999975,0.233333333333344,0.6648644308235864,1.0,0.9855821195296746,0.5678233438485825
3,0.3125000000000011,0.2333333333333251,0.7992291426889006,0.6221033868092691,0.6789521409345243,0.5775297257947121
5,0.3125000000000011,0.2666666666666654,0.8570434410213863,0.5597147950089126,0.6550506884616432,0.5872361077408417
2,0.3125000000000011,0.2333333333333251,0.839377960975349,0.5935828877005347,0.6803685329553509,0.5969424896869713
1,0.3125000000000011,0.2666666666666654,0.8061882711918849,0.6773618538324421,0.7456971717374673,0.6066488716331009
5,0.3125000000000011,0.2666666666666654,0.8158239875806326,0.607843137254902,0.6771630827518244,0.6212084445522953
5,0.3125000000000011,0.2999999999999867,0.8259950215465328,0.6755793226381461,0.7620071799478502,0.6309148264984249
5,0.3281249999999958,0.3000000000000057,0.7890581087230002,0.841354723707665,0.9065534386988272,0.6406212084445545
5,0.3281249999999958,0.3000000000000057,0.8168946227349378,0.6648841354723707,0.7416812377832932,0.655180781363749
5,0.3281249999999958,0.3000000000000057,0.99943791654399,0.481283422459893,0.6568436557299573,0.6697403542829434
3,0.3281249999999958,0.3000000000000057,0.7960172372259846,0.734402852049911,0.7982926156460632,0.679446736229073
1,0.3281249999999958,0.2666666666666654,0.8458017719011807,0.5811051693404635,0.6711639393627853,0.6891531181752026
4,0.3281249999999958,0.3000000000000057,0.7173255533845456,0.8912655971479501,0.8730291204726762,0.6988595001213322
2,0.3281249999999958,0.3000000000000057,0.8265303391236855,0.7415329768270945,0.8369404420837043,0.7085658820674618
3,0.3281249999999958,0.3000000000000057,0.7965525548031372,0.7183600713012477,0.7813793052225775,0.7182722640135915
4,0.3281249999999958,0.3000000000000057,0.9325232193999092,0.5151515151515151,0.655994081123169,0.7279786459597211
5,0.3125000000000011,0.333333333333327,0.8522255828270124,0.6096256684491979,0.7094521299239334,0.7425382188789155
2,0.3281249999999958,0.3333333333333459,0.8468724070554859,0.6916221033868092,0.7998197650926212,0.7570977917981099
2,0.3281249999999958,0.3000000000000057,0.7976231899574425,0.770053475935829,0.8387334093520182,0.7668041737442396
4,0.3281249999999958,0.3000000000000057,0.8532962179813177,0.6381461675579322,0.7435758412775726,0.7765105556903692
1,0.3281249999999958,0.3333333333333459,0.7826342977971684,0.9803921568627452,1.0,0.7910701286095636
3,0.3281249999999958,0.3333333333333459,0.7317791279676671,0.8484848484848485,0.8478702454606071,0.8153360834748876
4,0.3281249999999958,0.3666666666666673,0.7092957897272559,0.9090909090909092,0.8805215345662851,0.829895656394082
3,0.3281249999999958,0.3666666666666673,0.7751398517170315,0.9162210338680926,0.9698076560484176,0.8396020383402116
2,0.3125000000000011,0.3999999999999886,1.0,0.3618538324420677,0.5311457047814242,0.8638679932055356
5,0.3125000000000011,0.3999999999999886,0.8019057305746637,0.6934046345811051,0.7593033957314609,0.8784275661247302
2,0.3125000000000011,0.3666666666666673,0.7692513583683523,0.7415329768270945,0.7789400357994061,0.8881339480708598
4,0.3125000000000011,0.3666666666666673,0.8024410481518164,0.803921568627451,0.8809111400991526,0.8978403300169894
3,0.2968749999999975,0.333333333333327,0.725890634618988,0.9376114081996436,0.9293929229132226,0.9123999029361838
1,0.3125000000000011,0.333333333333327,0.8238537512379223,0.8342245989304812,0.9385089105652028,0.9221062848823134
3,0.3125000000000011,0.333333333333327,0.9041513878108192,0.5721925133689839,0.7064616794291798,0.931812666828443
1,0.2968749999999975,0.3666666666666673,0.8345601027809751,0.679144385026738,0.7739715879839402,0.9415190487745726
5,0.3125000000000011,0.3666666666666673,0.7537271486309256,0.8324420677361855,0.8567881727748087,0.9512254307207022
4,0.2968749999999975,0.3666666666666673,1.0,0.409982174688057,0.5652277192218471,0.9609318126668318
2,0.3125000000000011,0.333333333333327,0.7574743716709941,0.7736185383244206,0.8002028554827989,0.0
3,0.3125000000000011,0.333333333333327,0.8495489949412492,0.6345811051693405,0.7361746391816252,0.0097063819461296
4,0.2968749999999975,0.333333333333327,0.8409839137068069,0.6880570409982175,0.790164323625901,0.024265954865324
2,0.2812499999999939,0.3333333333333459,0.8436605015925701,0.6524064171122995,0.7516077091859213,0.0339723368114536
2,0.2812499999999939,0.3333333333333459,0.8886271780733924,0.6131907308377896,0.744081416350324,0.0436787187575832
3,0.2812499999999939,0.3000000000000057,0.710901742458714,0.877005347593583,0.85136757405665,0.0533851007037128
2,0.2656249999999991,0.333333333333327,0.7762104868713368,0.7967914438502675,0.844557946916963,0.0679446736229073
4,0.2812499999999939,0.3000000000000057,1.0,0.267379679144385,0.4659630051955657,0.0922106284882313
1,0.2656249999999991,0.333333333333327,0.7724632638312682,0.9518716577540106,1.0,0.1019170104343609
5,0.2812499999999939,0.3000000000000057,1.0,0.35650623885918,0.5269447407748511,0.1116233923804905
2,0.2812499999999939,0.3000000000000057,0.9785605310350368,0.4242424242424242,0.5669008078646635,0.1261829652996849
3,0.2656249999999991,0.3000000000000057,0.7879874735686949,0.9536541889483066,1.0,0.1358893472458146
1,0.2812499999999939,0.3000000000000057,0.7344557158534303,1.0,1.0,0.1455957291919442
2,0.2812499999999939,0.3333333333333459,0.9930141056181584,0.4242424242424242,0.5752740692499729,0.1601553021111386
4,0.2968749999999975,0.3000000000000057,0.7371323037391936,0.841354723707665,0.846895580114169,0.1698616840572682
2,0.2812499999999939,0.3333333333333459,0.766574770482589,0.8716577540106951,0.9124431276906726,0.1844212569764626
1,0.2812499999999939,0.3000000000000057,0.7146489654987824,0.8520499108734402,0.8315016009660132,0.1941276389225923
3,0.2812499999999939,0.3000000000000057,0.7553331013623835,0.9144385026737968,0.943188086045229,0.2086872118417867
1,0.2812499999999939,0.3000000000000057,0.8083295415004955,0.7754010695187166,0.8558942951977274,0.2232467847609811
2,0.2968749999999975,0.3000000000000057,0.7713926286769629,0.7843137254901961,0.8261722142455159,0.2329531667071107
3,0.2968749999999975,0.2666666666666654,0.7269612697732933,0.7611408199643495,0.7555819462268789,0.2426595486532403
3,0.2812499999999939,0.3000000000000057,0.9025454350793612,0.5418894830659536,0.6678594589903691,0.2572191215724347
4,0.2968749999999975,0.2666666666666654,0.8896978132276977,0.5418894830659536,0.6583525627769833,0.2669255035185644
4,0.3125000000000011,0.2666666666666654,0.7633628650196732,0.714795008912656,0.7451055967812068,0.2911914583838884
5,0.3125000000000011,0.2999999999999867,0.7119723776130192,0.9554367201426024,0.9289029841829276,0.300897840330018
1,0.3125000000000011,0.2999999999999867,0.9062926581194296,0.5632798573975044,0.697104631497666,0.3154574132492124
2,0.3125000000000011,0.2999999999999867,0.7633628650196732,0.8538324420677361,0.8900388550079751,0.3251637951953421
1,0.3125000000000011,0.333333333333327,0.8971922593078347,0.5525846702317291,0.67700150721311,0.3348701771414717
1,0.3125000000000011,0.2999999999999867,0.7130430127673245,0.9215686274509804,0.8973227845355012,0.3445765590876013
2,0.3125000000000011,0.333333333333327,0.881668049570408,0.6238859180035651,0.7511308007410064,0.3591361320067957
3,0.3281249999999958,0.3333333333333459,0.6782473702524024,1.0,1.0,0.3688425139529253
5,0.3281249999999958,0.3666666666666673,0.7360616685848883,0.982174688057041,0.987206996116584,0.3785488958990549
4,0.3437499999999994,0.3000000000000057,0.7612215947110627,0.8716577540106951,0.90607131813976,0.402814850764379
4,0.3437499999999994,0.333333333333327,0.7537271486309256,0.8680926916221035,0.8934814564054213,0.4125212327105086
4,0.3593749999999941,0.3666666666666673,0.7708573110998103,0.7575757575757576,0.797453465267579,0.4222276146566382
1,0.3437499999999994,0.3666666666666673,0.9485827467144888,0.4491978609625668,0.5818595754811206,0.4319339966027678
5,0.3281249999999958,0.3666666666666673,0.7986938251117478,0.6737967914438502,0.7348768227577581,0.4416403785488975
5,0.3281249999999958,0.3666666666666673,0.8832740023018659,0.5436720142602496,0.6557491117580214,0.4513467604950271
1,0.3125000000000011,0.3666666666666673,1.0,0.2602495543672014,0.4430740058967253,0.4610531424411567
3,0.2968749999999975,0.4000000000000075,0.8822033671475606,0.5490196078431373,0.6613964374417955,0.4756127153603511
5,0.2968749999999975,0.4000000000000075,0.8848799550333238,0.5650623885918004,0.682788256950452,0.4853190973064807
3,0.2968749999999975,0.4000000000000075,1.0,0.3975044563279857,0.5654596583016144,0.4950254792526103
5,0.3125000000000011,0.3666666666666673,0.8324188324723646,0.6524064171122995,0.741592631842708,0.5047318611987399
5,0.2968749999999975,0.4000000000000075,0.8891624956505451,0.5739750445632799,0.6969143893311152,0.5144382431448695
3,0.2968749999999975,0.4000000000000075,0.7676454056368944,0.8181818181818181,0.8576612018952812,0.5241446250909991
1,0.2968749999999975,0.4000000000000075,0.6943068975669818,0.966131907308378,0.9159951834853122,0.5338510070371288
2,0.2968749999999975,0.4000000000000075,0.7847755681057791,0.8270944741532976,0.8863512842453817,0.5435573889832584
2,0.2812499999999939,0.4333333333333478,0.812076764540564,0.7094474153297682,0.7867243282855312,0.553263770929388
3,0.2812499999999939,0.4000000000000075,0.9325232193999092,0.6149732620320856,0.7831071210639905,0.5678233438485825
3,0.2812499999999939,0.4000000000000075,0.8458017719011807,0.696969696969697,0.8049849702173283,0.5775297257947121
3,0.2812499999999939,0.4000000000000075,0.821177163352159,0.7647058823529411,0.8575048384707188,0.5872361077408417
1,0.2812499999999939,0.4333333333333478,0.7928053317630688,0.7254901960784315,0.7854226027760502,0.6017956806600361
2,0.2968749999999975,0.4000000000000075,0.7649688177511311,0.6720142602495544,0.7019844733725468,0.6115020626061657
4,0.2812499999999939,0.4333333333333478,0.8425898664382648,0.5971479500891266,0.6870739178119962,0.6212084445522953
1,0.2812499999999939,0.4333333333333478,0.8158239875806326,0.7201426024955436,0.8022694587440968,0.6357680174714897
2,0.2968749999999975,0.4333333333333289,0.8067235887690375,0.6684491978609626,0.736374002547942,0.6503275903906842
5,0.2812499999999939,0.4000000000000075,0.7853108856829317,0.7967914438502675,0.8544596607773687,0.6600339723368138
1,0.2812499999999939,0.3666666666666673,0.6964481678755925,0.910873440285205,0.8662677053888963,0.6697403542829434
3,0.2812499999999939,0.4000000000000075,0.7649688177511311,0.982174688057041,1.0,0.679446736229073
2,0.2812499999999939,0.4000000000000075,0.8324188324723646,0.6702317290552585,0.761854725608902,0.6891531181752026
1,0.2812499999999939,0.4000000000000075,0.8045823184604269,0.7237076648841355,0.7951314684128293,0.703712691094397
3,0.2812499999999939,0.4000000000000075,0.7810283450657105,0.768270944741533,0.8193821325338995,0.7134190730405267
3,0.2812499999999939,0.3666666666666673,0.7756751692941841,0.7557932263814616,0.8005494610739119,0.7231254549866563
1,0.2812499999999939,0.4000000000000075,0.74248547951072,1.0,1.0,0.7473914098519803
1,0.2812499999999939,0.4000000000000075,0.7794223923342526,0.8912655971479501,0.9486047756777738,0.7570977917981099
1,0.2968749999999975,0.3666666666666673,0.8586493937528442,0.6185383244206774,0.7252500479188746,0.7716573647173044
4,0.2968749999999975,0.4000000000000075,0.9282406787826882,0.5775401069518716,0.7320622811156374,0.781363746663434
5,0.2968749999999975,0.4000000000000075,0.7376676213163462,0.8520499108734402,0.8582840495364542,0.7910701286095636
1,0.2812499999999939,0.4666666666666691,0.8051176360375796,0.7450980392156862,0.8191775570534303,0.8007765105556932
2,0.2812499999999939,0.4666666666666691,0.7505152431680097,0.8877005347593582,0.9097693131306576,0.8104828925018228
2,0.2656249999999991,0.4666666666666691,0.8158239875806326,0.6720142602495544,0.7486524404616944,0.8250424654210172
2,0.2656249999999991,0.4666666666666691,0.8527609004041651,0.6327985739750446,0.7368821836777695,0.8493084202863412
2,0.2812499999999939,0.4666666666666691,0.9485827467144888,0.5062388591800356,0.6557465057009453,0.8590148022324708
1,0.2812499999999939,0.4333333333333478,0.8688204277187445,0.5525846702317291,0.655592748333459,0.8735743751516652
3,0.2812499999999939,0.4666666666666691,0.725890634618988,0.9037433155080214,0.8958216956597032,0.8978403300169894
2,0.2812499999999939,0.4666666666666691,0.802976365728969,0.7415329768270945,0.813089807723806,0.907546711963119
2,0.3125000000000011,0.4333333333333289,0.8383073258210436,0.8306595365418895,0.9508928937905348,0.931812666828443
2,0.3125000000000011,0.4666666666666502,0.7735338989855735,0.7736185383244206,0.8171682870478053,0.956078621693767
5,0.2968749999999975,0.4666666666666691,0.7398088916249568,1.0,1.0,0.9657850036398966
4,0.2968749999999975,0.4666666666666691,0.7590803244024521,0.8146167557932265,0.8443963713782485,0.9900509585052206
3,0.3125000000000011,0.4333333333333289,0.7114370600358666,0.9554367201426024,0.9282045608865496,1.0
2,0.3125000000000011,0.4333333333333289,0.7981585075345952,0.7308377896613191,0.7965543755763459,1.0
5,0.3281249999999958,0.4333333333333289,0.8420545488611122,0.6666666666666666,0.7665742949736065,1.0
5,0.3281249999999958,0.4333333333333289,0.8142180348491745,0.7540106951871657,0.8383464098762267,1.0
1,0.3125000000000011,0.4666666666666502,0.7853108856829317,0.841354723707665,0.9022482324092128,1.0
5,0.3125000000000011,0.4666666666666502,0.7092957897272559,0.8627450980392156,0.8356322014315334,1.0
4,0.3125000000000011,0.4666666666666502,0.8656085222558286,0.5757575757575757,0.6805600781504396,1.0
1,0.3125000000000011,0.4666666666666502,0.7901287438773055,0.7611408199643495,0.8212363421435003,1.0
4,0.3281249999999958,0.4666666666666691,0.8110061293862587,0.8716577540106951,0.9653291469632466,1.0
1,0.3281249999999958,0.4666666666666691,0.7537271486309256,0.841354723707665,0.8659614936824618,0.0
1,0.3281249999999958,0.5000000000000094,0.7858462032600844,0.8128342245989305,0.8722577275781692,0.0097063819461296
1,0.3281249999999958,0.5000000000000094,0.74248547951072,0.8680926916221035,0.8801553835471018,0.0194127638922592
3,0.3281249999999958,0.5000000000000094,0.8045823184604269,0.6185383244206774,0.6795828067469255,0.0291191458383888
4,0.3281249999999958,0.5000000000000094,0.7547977837852309,0.839572192513369,0.8653542823837448,0.0436787187575832
3,0.2968749999999975,0.4999999999999905,0.8645378871015234,0.5454545454545454,0.64394367320357,0.0679446736229073
1,0.2968749999999975,0.4999999999999905,0.8088648590776482,0.6399286987522281,0.706826527419825,0.0776510555690369
1,0.3125000000000011,0.4999999999999905,0.7521211958994677,0.9590017825311942,0.9849462416031212,0.0873574375151665
5,0.2968749999999975,0.4999999999999905,0.8168946227349378,0.732620320855615,0.8172412566459343,0.0970638194612961
5,0.2812499999999939,0.5000000000000094,0.8190358930435484,0.6827094474153297,0.7635616929937067,0.1116233923804905
4,0.2968749999999975,0.4333333333333289,0.8474077246326387,0.5793226381461676,0.6703756070972838,0.1213297743266201
1,0.2812499999999939,0.4333333333333478,1.0,0.3333333333333333,0.5041456504451342,0.1310361562727497
5,0.2656249999999991,0.4333333333333289,0.7976231899574425,0.6238859180035651,0.6795293825768668,0.1407425382188794
4,0.2656249999999991,0.4333333333333289,0.9293113139369936,0.5169340463458111,0.655996687180245,0.150448920165009
3,0.2656249999999991,0.4333333333333289,0.7467680201279412,0.7914438502673796,0.8070698158781586,0.1601553021111386
1,0.2812499999999939,0.4333333333333478,0.7628275474425206,0.8841354723707665,0.9209805706717724,0.1698616840572682
5,0.2656249999999991,0.4666666666666691,0.8731029683359657,0.5775401069518716,0.68857761274487,0.1844212569764626
3,0.2656249999999991,0.4666666666666691,0.8217124809293116,0.734402852049911,0.8240613080139253,0.1941276389225923
1,0.2656249999999991,0.4666666666666691,0.8479430422097913,0.6131907308377896,0.7100150382523573,0.2038340208687219
2,0.2656249999999991,0.4999999999999905,0.8259950215465328,0.6809269162210339,0.76803889905034,0.2135404028148515
3,0.2656249999999991,0.4999999999999905,0.8752442386445762,0.6274509803921569,0.7499189842006487,0.2280999757340459
1,0.2656249999999991,0.4999999999999905,0.7740692165627261,0.8110516934046346,0.8573015660187879,0.2378063576801755
2,0.2656249999999991,0.4666666666666691,0.8554374882899284,0.625668449197861,0.7308661009177361,0.2523659305993699
3,0.2656249999999991,0.4666666666666691,0.8035116833061217,0.6238859180035651,0.6845460424482396,0.2669255035185644
